dataset,fold,test_subject,eval_sample_id,sequence_start_source_index,sequence_end_source_index,target_source_index,y_true
pamap2,8,108,1511,27536,27545,27545,10
pamap2,8,108,1512,27537,27546,27546,10
pamap2,8,108,1513,27538,27547,27547,10
pamap2,8,108,1514,27539,27548,27548,10
pamap2,8,108,1515,27540,27549,27549,10
pamap2,8,108,1516,27541,27550,27550,10
pamap2,8,108,1517,27542,27551,27551,10
pamap2,8,108,1518,27543,27552,27552,10
pamap2,8,108,1519,27544,27553,27553,10
pamap2,8,108,1520,27545,27554,27554,10
pamap2,8,108,1521,27546,27555,27555,10
pamap2,8,108,1522,27547,27556,27556,10
pamap2,8,108,1523,27548,27557,27557,10
pamap2,8,108,1524,27549,27558,27558,10
pamap2,8,108,1525,27550,27559,27559,10
pamap2,8,108,1526,27551,27560,27560,10
pamap2,8,108,1527,27552,27561,27561,10
pamap2,8,108,1528,27553,27562,27562,10
pamap2,8,108,1529,27554,27563,27563,10
pamap2,8,108,1530,27555,27564,27564,10
pamap2,8,108,1531,27556,27565,27565,10
pamap2,8,108,1532,27557,27566,27566,10
pamap2,8,108,1533,27558,27567,27567,10
pamap2,8,108,1534,27559,27568,27568,10
pamap2,8,108,1535,27560,27569,27569,10
pamap2,8,108,1536,27561,27570,27570,10
pamap2,8,108,1537,27562,27571,27571,10
pamap2,8,108,1538,27563,27572,27572,10
pamap2,8,108,1539,27564,27573,27573,10
pamap2,8,108,1540,27565,27574,27574,10
pamap2,8,108,1541,27566,27575,27575,10
pamap2,8,108,1542,27567,27576,27576,10
pamap2,8,108,1543,27568,27577,27577,10
pamap2,8,108,1544,27569,27578,27578,10
pamap2,8,108,1545,27570,27579,27579,10
pamap2,8,108,1546,27571,27580,27580,10
pamap2,8,108,1547,27572,27581,27581,10
pamap2,8,108,1548,27573,27582,27582,10
pamap2,8,108,1549,27574,27583,27583,10
pamap2,8,108,1550,27575,27584,27584,10
pamap2,8,108,1551,27576,27585,27585,10
pamap2,8,108,1552,27577,27586,27586,10
pamap2,8,108,1553,27578,27587,27587,10
pamap2,8,108,1554,27579,27588,27588,10
pamap2,8,108,1555,27580,27589,27589,10
pamap2,8,108,1556,27581,27590,27590,10
pamap2,8,108,1557,27582,27591,27591,10
pamap2,8,108,1558,27583,27592,27592,10
pamap2,8,108,1559,27584,27593,27593,10
pamap2,8,108,1560,27585,27594,27594,10
pamap2,8,108,1561,27586,27595,27595,10
pamap2,8,108,1562,27587,27596,27596,10
pamap2,8,108,1563,27588,27597,27597,10
pamap2,8,108,1564,27589,27598,27598,10
pamap2,8,108,1565,27590,27599,27599,10
pamap2,8,108,1566,27591,27600,27600,10
pamap2,8,108,1567,27592,27601,27601,10
pamap2,8,108,1568,27593,27602,27602,10
pamap2,8,108,1569,27594,27603,27603,10
pamap2,8,108,1570,27595,27604,27604,10
pamap2,8,108,1571,27596,27605,27605,10
pamap2,8,108,1572,27597,27606,27606,10
pamap2,8,108,1573,27598,27607,27607,10
pamap2,8,108,1574,27599,27608,27608,10
pamap2,8,108,1575,27600,27609,27609,10
pamap2,8,108,1576,27601,27610,27610,10
pamap2,8,108,1577,27602,27611,27611,10
pamap2,8,108,1578,27603,27612,27612,10
pamap2,8,108,1579,27604,27613,27613,10
pamap2,8,108,1580,27605,27614,27614,10
pamap2,8,108,1581,27606,27615,27615,10
pamap2,8,108,1582,27607,27616,27616,10
pamap2,8,108,1583,27608,27617,27617,10
pamap2,8,108,1584,27609,27618,27618,10
pamap2,8,108,1585,27610,27619,27619,10
pamap2,8,108,1586,27611,27620,27620,10
pamap2,8,108,1587,27612,27621,27621,10
pamap2,8,108,1588,27613,27622,27622,10
pamap2,8,108,1589,27614,27623,27623,10
pamap2,8,108,1590,27615,27624,27624,10
pamap2,8,108,1591,27616,27625,27625,10
pamap2,8,108,1592,27617,27626,27626,10
pamap2,8,108,1593,27618,27627,27627,10
pamap2,8,108,1594,27619,27628,27628,10
pamap2,8,108,1595,27620,27629,27629,10
pamap2,8,108,1596,27621,27630,27630,10
pamap2,8,108,1597,27622,27631,27631,10
pamap2,8,108,1598,27623,27632,27632,10
pamap2,8,108,1599,27624,27633,27633,10
pamap2,8,108,1600,27625,27634,27634,10
pamap2,8,108,1601,27626,27635,27635,10
pamap2,8,108,1602,27627,27636,27636,10
pamap2,8,108,1603,27628,27637,27637,10
pamap2,8,108,1604,27629,27638,27638,10
pamap2,8,108,1605,27630,27639,27639,10
pamap2,8,108,1606,27631,27640,27640,10
pamap2,8,108,1607,27632,27641,27641,10
pamap2,8,108,1608,27633,27642,27642,10
pamap2,8,108,1609,27634,27643,27643,10
pamap2,8,108,1610,27635,27644,27644,10
pamap2,8,108,1611,27636,27645,27645,10
pamap2,8,108,1612,27637,27646,27646,10
pamap2,8,108,1613,27638,27647,27647,10
pamap2,8,108,1614,27639,27648,27648,10
pamap2,8,108,1615,27640,27649,27649,10
pamap2,8,108,1616,27641,27650,27650,10
pamap2,8,108,1617,27642,27651,27651,10
pamap2,8,108,1618,27643,27652,27652,10
pamap2,8,108,1619,27644,27653,27653,10
pamap2,8,108,1620,27645,27654,27654,10
pamap2,8,108,1621,27646,27655,27655,10
pamap2,8,108,1622,27647,27656,27656,10
pamap2,8,108,1623,27648,27657,27657,10
pamap2,8,108,1624,27649,27658,27658,10
pamap2,8,108,1625,27650,27659,27659,10
pamap2,8,108,1626,27651,27660,27660,10
pamap2,8,108,1627,27652,27661,27661,10
pamap2,8,108,1628,27653,27662,27662,10
pamap2,8,108,1629,27654,27663,27663,10
pamap2,8,108,1630,27655,27664,27664,9
pamap2,8,108,1631,27656,27665,27665,9
pamap2,8,108,1632,27657,27666,27666,9
pamap2,8,108,1633,27658,27667,27667,9
pamap2,8,108,1634,27659,27668,27668,9
pamap2,8,108,1635,27660,27669,27669,9
pamap2,8,108,1636,27661,27670,27670,9
pamap2,8,108,1637,27662,27671,27671,9
pamap2,8,108,1638,27663,27672,27672,9
pamap2,8,108,1639,27664,27673,27673,9
pamap2,8,108,1640,27665,27674,27674,9
pamap2,8,108,1641,27666,27675,27675,9
pamap2,8,108,1642,27667,27676,27676,9
pamap2,8,108,1643,27668,27677,27677,9
pamap2,8,108,1644,27669,27678,27678,9
pamap2,8,108,1645,27670,27679,27679,9
pamap2,8,108,1646,27671,27680,27680,9
pamap2,8,108,1647,27672,27681,27681,9
pamap2,8,108,1648,27673,27682,27682,9
pamap2,8,108,1649,27674,27683,27683,9
pamap2,8,108,1650,27675,27684,27684,9
pamap2,8,108,1651,27676,27685,27685,9
pamap2,8,108,1652,27677,27686,27686,9
pamap2,8,108,1653,27678,27687,27687,9
pamap2,8,108,1654,27679,27688,27688,9
pamap2,8,108,1655,27680,27689,27689,9
pamap2,8,108,1656,27681,27690,27690,9
pamap2,8,108,1657,27682,27691,27691,9
pamap2,8,108,1658,27683,27692,27692,9
pamap2,8,108,1659,27684,27693,27693,9
pamap2,8,108,1660,27685,27694,27694,9
pamap2,8,108,1661,27686,27695,27695,9
pamap2,8,108,1662,27687,27696,27696,9
pamap2,8,108,1663,27688,27697,27697,9
pamap2,8,108,1664,27689,27698,27698,9
pamap2,8,108,1665,27690,27699,27699,9
pamap2,8,108,1666,27691,27700,27700,9
pamap2,8,108,1667,27692,27701,27701,9
pamap2,8,108,1668,27693,27702,27702,9
pamap2,8,108,1669,27694,27703,27703,9
pamap2,8,108,1670,27695,27704,27704,9
pamap2,8,108,1671,27696,27705,27705,9
pamap2,8,108,1672,27697,27706,27706,9
pamap2,8,108,1673,27698,27707,27707,9
pamap2,8,108,1674,27699,27708,27708,9
pamap2,8,108,1675,27700,27709,27709,9
pamap2,8,108,1676,27701,27710,27710,9
pamap2,8,108,1677,27702,27711,27711,9
pamap2,8,108,1678,27703,27712,27712,9
pamap2,8,108,1679,27704,27713,27713,9
pamap2,8,108,1680,27705,27714,27714,9
pamap2,8,108,1681,27706,27715,27715,9
pamap2,8,108,1682,27707,27716,27716,9
pamap2,8,108,1683,27708,27717,27717,9
pamap2,8,108,1684,27709,27718,27718,9
pamap2,8,108,1685,27710,27719,27719,9
pamap2,8,108,1686,27711,27720,27720,9
pamap2,8,108,1687,27712,27721,27721,9
pamap2,8,108,1688,27713,27722,27722,9
pamap2,8,108,1689,27714,27723,27723,9
pamap2,8,108,1690,27715,27724,27724,9
pamap2,8,108,1691,27716,27725,27725,9
pamap2,8,108,1692,27717,27726,27726,9
pamap2,8,108,1693,27718,27727,27727,9
pamap2,8,108,1694,27719,27728,27728,9
pamap2,8,108,1695,27720,27729,27729,9
pamap2,8,108,1696,27721,27730,27730,9
pamap2,8,108,1697,27722,27731,27731,9
pamap2,8,108,1698,27723,27732,27732,9
pamap2,8,108,1699,27724,27733,27733,9
pamap2,8,108,1700,27725,27734,27734,9
pamap2,8,108,1701,27726,27735,27735,9
pamap2,8,108,1702,27727,27736,27736,9
pamap2,8,108,1703,27728,27737,27737,9
pamap2,8,108,1704,27729,27738,27738,9
pamap2,8,108,1705,27730,27739,27739,9
pamap2,8,108,1706,27731,27740,27740,9
pamap2,8,108,1707,27732,27741,27741,9
pamap2,8,108,1708,27733,27742,27742,9
pamap2,8,108,1709,27734,27743,27743,9
pamap2,8,108,1710,27735,27744,27744,9
pamap2,8,108,1711,27736,27745,27745,9
pamap2,8,108,1712,27737,27746,27746,9
pamap2,8,108,1713,27738,27747,27747,9
pamap2,8,108,1714,27739,27748,27748,9
pamap2,8,108,1715,27740,27749,27749,9
pamap2,8,108,1716,27741,27750,27750,9
pamap2,8,108,1717,27742,27751,27751,9
pamap2,8,108,1718,27743,27752,27752,9
pamap2,8,108,1719,27744,27753,27753,9
pamap2,8,108,1720,27745,27754,27754,9
pamap2,8,108,1721,27746,27755,27755,9
pamap2,8,108,1722,27747,27756,27756,9
pamap2,8,108,1723,27748,27757,27757,9
pamap2,8,108,1724,27749,27758,27758,9
pamap2,8,108,1725,27750,27759,27759,9
pamap2,8,108,1726,27751,27760,27760,9
pamap2,8,108,1727,27752,27761,27761,9
pamap2,8,108,1728,27753,27762,27762,9
pamap2,8,108,1729,27754,27763,27763,9
pamap2,8,108,1730,27755,27764,27764,9
pamap2,8,108,1731,27756,27765,27765,9
pamap2,8,108,1732,27757,27766,27766,9
pamap2,8,108,1733,27758,27767,27767,9
pamap2,8,108,1734,27759,27768,27768,9
pamap2,8,108,1735,27760,27769,27769,9
pamap2,8,108,1736,27761,27770,27770,9
pamap2,8,108,1737,27762,27771,27771,9
pamap2,8,108,1738,27763,27772,27772,9
pamap2,8,108,1739,27764,27773,27773,9
pamap2,8,108,1740,27765,27774,27774,9
pamap2,8,108,1741,27766,27775,27775,9
pamap2,8,108,1742,27767,27776,27776,9
pamap2,8,108,1743,27768,27777,27777,9
pamap2,8,108,1744,27769,27778,27778,9
pamap2,8,108,1745,27770,27779,27779,9
pamap2,8,108,1746,27771,27780,27780,9
pamap2,8,108,1747,27772,27781,27781,9
pamap2,8,108,1748,27773,27782,27782,9
pamap2,8,108,1749,27774,27783,27783,9
pamap2,8,108,1750,27775,27784,27784,9
pamap2,8,108,1751,27776,27785,27785,9
pamap2,8,108,1752,27777,27786,27786,9
pamap2,8,108,1753,27778,27787,27787,9
pamap2,8,108,1754,27779,27788,27788,9
pamap2,8,108,1755,27780,27789,27789,9
pamap2,8,108,1756,27781,27790,27790,9
pamap2,8,108,1757,27782,27791,27791,9
pamap2,8,108,1758,27783,27792,27792,9
pamap2,8,108,1759,27784,27793,27793,9
pamap2,8,108,1760,27785,27794,27794,9
pamap2,8,108,1761,27786,27795,27795,9
pamap2,8,108,1762,27787,27796,27796,9
pamap2,8,108,1763,27788,27797,27797,9
pamap2,8,108,1764,27789,27798,27798,9
pamap2,8,108,1765,27790,27799,27799,9
pamap2,8,108,1766,27791,27800,27800,9
pamap2,8,108,1767,27792,27801,27801,9
pamap2,8,108,1768,27793,27802,27802,9
pamap2,8,108,1769,27794,27803,27803,9
pamap2,8,108,1770,27795,27804,27804,9
pamap2,8,108,1771,27796,27805,27805,9
pamap2,8,108,1772,27797,27806,27806,9
pamap2,8,108,1773,27798,27807,27807,9
pamap2,8,108,1774,27799,27808,27808,9
pamap2,8,108,1775,27800,27809,27809,9
pamap2,8,108,1776,27801,27810,27810,9
pamap2,8,108,1777,27802,27811,27811,9
pamap2,8,108,1778,27803,27812,27812,9
pamap2,8,108,1779,27804,27813,27813,9
pamap2,8,108,1780,27805,27814,27814,9
pamap2,8,108,1781,27806,27815,27815,9
pamap2,8,108,1782,27807,27816,27816,9
pamap2,8,108,1783,27808,27817,27817,9
pamap2,8,108,1784,27809,27818,27818,9
pamap2,8,108,1785,27810,27819,27819,9
pamap2,8,108,1786,27811,27820,27820,9
pamap2,8,108,1787,27812,27821,27821,9
pamap2,8,108,1788,27813,27822,27822,9
pamap2,8,108,1789,27814,27823,27823,9
pamap2,8,108,1790,27815,27824,27824,9
pamap2,8,108,1791,27816,27825,27825,9
pamap2,8,108,1792,27817,27826,27826,9
pamap2,8,108,1793,27818,27827,27827,9
pamap2,8,108,1794,27819,27828,27828,9
pamap2,8,108,1795,27820,27829,27829,9
pamap2,8,108,1796,27821,27830,27830,9
pamap2,8,108,1797,27822,27831,27831,9
pamap2,8,108,1798,27823,27832,27832,9
pamap2,8,108,1799,27824,27833,27833,9
pamap2,8,108,1800,27825,27834,27834,9
pamap2,8,108,1801,27826,27835,27835,9
pamap2,8,108,1802,27827,27836,27836,9
pamap2,8,108,1803,27828,27837,27837,9
pamap2,8,108,1804,27829,27838,27838,9
pamap2,8,108,1805,27830,27839,27839,9
pamap2,8,108,1806,27831,27840,27840,9
pamap2,8,108,1807,27832,27841,27841,9
pamap2,8,108,1808,27833,27842,27842,9
pamap2,8,108,1809,27834,27843,27843,9
pamap2,8,108,1810,27835,27844,27844,9
pamap2,8,108,1811,27836,27845,27845,9
pamap2,8,108,1812,27837,27846,27846,9
pamap2,8,108,1813,27838,27847,27847,9
pamap2,8,108,1814,27839,27848,27848,9
pamap2,8,108,1815,27840,27849,27849,9
pamap2,8,108,1816,27841,27850,27850,9
pamap2,8,108,1817,27842,27851,27851,9
pamap2,8,108,1818,27843,27852,27852,9
pamap2,8,108,1819,27844,27853,27853,9
pamap2,8,108,1820,27845,27854,27854,9
pamap2,8,108,1821,27846,27855,27855,9
pamap2,8,108,1822,27847,27856,27856,9
pamap2,8,108,1823,27848,27857,27857,9
pamap2,8,108,1824,27849,27858,27858,9
pamap2,8,108,1825,27850,27859,27859,9
pamap2,8,108,1826,27851,27860,27860,9
pamap2,8,108,1827,27852,27861,27861,9
pamap2,8,108,1828,27853,27862,27862,9
pamap2,8,108,1829,27854,27863,27863,9
pamap2,8,108,1830,27855,27864,27864,9
pamap2,8,108,1831,27856,27865,27865,9
pamap2,8,108,1832,27857,27866,27866,9
pamap2,8,108,1833,27858,27867,27867,9
pamap2,8,108,1834,27859,27868,27868,9
pamap2,8,108,1835,27860,27869,27869,9
pamap2,8,108,1836,27861,27870,27870,9
pamap2,8,108,1837,27862,27871,27871,9
pamap2,8,108,1838,27863,27872,27872,9
pamap2,8,108,1839,27864,27873,27873,9
pamap2,8,108,1840,27865,27874,27874,9
pamap2,8,108,1841,27866,27875,27875,9
pamap2,8,108,1842,27867,27876,27876,9
pamap2,8,108,1843,27868,27877,27877,9
pamap2,8,108,1844,27869,27878,27878,9
pamap2,8,108,1845,27870,27879,27879,9
pamap2,8,108,1846,27871,27880,27880,9
pamap2,8,108,1847,27872,27881,27881,9
pamap2,8,108,1848,27873,27882,27882,9
pamap2,8,108,1849,27874,27883,27883,9
pamap2,8,108,1850,27875,27884,27884,9
pamap2,8,108,1851,27876,27885,27885,9
pamap2,8,108,1852,27877,27886,27886,9
pamap2,8,108,1853,27878,27887,27887,9
pamap2,8,108,1854,27879,27888,27888,9
pamap2,8,108,1855,27880,27889,27889,9
pamap2,8,108,1856,27881,27890,27890,9
pamap2,8,108,1857,27882,27891,27891,9
pamap2,8,108,1858,27883,27892,27892,9
pamap2,8,108,1859,27884,27893,27893,9
pamap2,8,108,1860,27885,27894,27894,9
pamap2,8,108,1861,27886,27895,27895,9
pamap2,8,108,1862,27887,27896,27896,9
pamap2,8,108,1863,27888,27897,27897,9
pamap2,8,108,1864,27889,27898,27898,9
pamap2,8,108,1865,27890,27899,27899,9
pamap2,8,108,1866,27891,27900,27900,9
pamap2,8,108,1867,27892,27901,27901,9
pamap2,8,108,1868,27893,27902,27902,9
pamap2,8,108,1869,27894,27903,27903,9
pamap2,8,108,1870,27895,27904,27904,9
pamap2,8,108,1871,27896,27905,27905,9
pamap2,8,108,1872,27897,27906,27906,9
pamap2,8,108,1873,27898,27907,27907,9
pamap2,8,108,1874,27899,27908,27908,9
pamap2,8,108,1875,27900,27909,27909,9
pamap2,8,108,1876,27901,27910,27910,9
pamap2,8,108,1877,27902,27911,27911,9
pamap2,8,108,1878,27903,27912,27912,9
pamap2,8,108,1879,27904,27913,27913,9
pamap2,8,108,1880,27905,27914,27914,9
pamap2,8,108,1881,27906,27915,27915,9
pamap2,8,108,1882,27907,27916,27916,9
pamap2,8,108,1883,27908,27917,27917,9
pamap2,8,108,1884,27909,27918,27918,9
pamap2,8,108,1885,27910,27919,27919,9
pamap2,8,108,1886,27911,27920,27920,9
pamap2,8,108,1887,27912,27921,27921,9
pamap2,8,108,1888,27913,27922,27922,9
pamap2,8,108,1889,27914,27923,27923,9
pamap2,8,108,1890,27915,27924,27924,9
pamap2,8,108,1891,27916,27925,27925,9
pamap2,8,108,1892,27917,27926,27926,9
pamap2,8,108,1893,27918,27927,27927,9
pamap2,8,108,1894,27919,27928,27928,9
pamap2,8,108,1895,27920,27929,27929,9
pamap2,8,108,1896,27921,27930,27930,9
pamap2,8,108,1897,27922,27931,27931,9
pamap2,8,108,1898,27923,27932,27932,9
pamap2,8,108,1899,27924,27933,27933,9
pamap2,8,108,1900,27925,27934,27934,9
pamap2,8,108,1901,27926,27935,27935,9
pamap2,8,108,1902,27927,27936,27936,9
pamap2,8,108,1903,27928,27937,27937,9
pamap2,8,108,1904,27929,27938,27938,9
pamap2,8,108,1905,27930,27939,27939,9
pamap2,8,108,1906,27931,27940,27940,9
pamap2,8,108,1907,27932,27941,27941,9
pamap2,8,108,1908,27933,27942,27942,9
pamap2,8,108,1909,27934,27943,27943,9
pamap2,8,108,1910,27935,27944,27944,9
pamap2,8,108,1911,27936,27945,27945,9
pamap2,8,108,1912,27937,27946,27946,9
pamap2,8,108,1913,27938,27947,27947,9
pamap2,8,108,1914,27939,27948,27948,9
pamap2,8,108,1915,27940,27949,27949,9
pamap2,8,108,1916,27941,27950,27950,9
pamap2,8,108,1917,27942,27951,27951,9
pamap2,8,108,1918,27943,27952,27952,9
pamap2,8,108,1919,27944,27953,27953,9
pamap2,8,108,1920,27945,27954,27954,9
pamap2,8,108,1921,27946,27955,27955,9
pamap2,8,108,1922,27947,27956,27956,9
pamap2,8,108,1923,27948,27957,27957,9
pamap2,8,108,1924,27949,27958,27958,9
pamap2,8,108,1925,27950,27959,27959,9
pamap2,8,108,1926,27951,27960,27960,9
pamap2,8,108,1927,27952,27961,27961,9
pamap2,8,108,1928,27953,27962,27962,9
pamap2,8,108,1929,27954,27963,27963,9
pamap2,8,108,1930,27955,27964,27964,9
pamap2,8,108,1931,27956,27965,27965,9
pamap2,8,108,1932,27957,27966,27966,9
pamap2,8,108,1933,27958,27967,27967,9
pamap2,8,108,1934,27959,27968,27968,9
pamap2,8,108,1935,27960,27969,27969,9
pamap2,8,108,1936,27961,27970,27970,9
pamap2,8,108,1937,27962,27971,27971,9
pamap2,8,108,1938,27963,27972,27972,9
pamap2,8,108,1939,27964,27973,27973,9
pamap2,8,108,1940,27965,27974,27974,9
pamap2,8,108,1941,27966,27975,27975,9
pamap2,8,108,1942,27967,27976,27976,9
pamap2,8,108,1943,27968,27977,27977,9
pamap2,8,108,1944,27969,27978,27978,9
pamap2,8,108,1945,27970,27979,27979,9
pamap2,8,108,1946,27971,27980,27980,9
pamap2,8,108,1947,27972,27981,27981,9
pamap2,8,108,1948,27973,27982,27982,9
pamap2,8,108,1949,27974,27983,27983,9
pamap2,8,108,1950,27975,27984,27984,9
pamap2,8,108,1951,27976,27985,27985,9
pamap2,8,108,1952,27977,27986,27986,9
pamap2,8,108,1953,27978,27987,27987,9
pamap2,8,108,1954,27979,27988,27988,9
pamap2,8,108,1955,27980,27989,27989,9
pamap2,8,108,1956,27981,27990,27990,9
pamap2,8,108,1957,27982,27991,27991,9
pamap2,8,108,1958,27983,27992,27992,9
pamap2,8,108,1959,27984,27993,27993,9
pamap2,8,108,1960,27985,27994,27994,9
pamap2,8,108,1961,27986,27995,27995,9
pamap2,8,108,1962,27987,27996,27996,9
pamap2,8,108,1963,27988,27997,27997,9
pamap2,8,108,1964,27989,27998,27998,9
pamap2,8,108,1965,27990,27999,27999,9
pamap2,8,108,1966,27991,28000,28000,9
pamap2,8,108,1967,27992,28001,28001,9
pamap2,8,108,1968,27993,28002,28002,9
pamap2,8,108,1969,27994,28003,28003,9
pamap2,8,108,1970,27995,28004,28004,9
pamap2,8,108,1971,27996,28005,28005,9
pamap2,8,108,1972,27997,28006,28006,9
pamap2,8,108,1973,27998,28007,28007,9
pamap2,8,108,1974,27999,28008,28008,9
pamap2,8,108,1975,28000,28009,28009,9
pamap2,8,108,1976,28001,28010,28010,9
pamap2,8,108,1977,28002,28011,28011,9
pamap2,8,108,1978,28003,28012,28012,9
pamap2,8,108,1979,28004,28013,28013,9
pamap2,8,108,1980,28005,28014,28014,9
pamap2,8,108,1981,28006,28015,28015,9
pamap2,8,108,1982,28007,28016,28016,9
pamap2,8,108,1983,28008,28017,28017,9
pamap2,8,108,1984,28009,28018,28018,9
pamap2,8,108,1985,28010,28019,28019,9
pamap2,8,108,1986,28011,28020,28020,9
pamap2,8,108,1987,28012,28021,28021,9
pamap2,8,108,1988,28013,28022,28022,9
pamap2,8,108,1989,28014,28023,28023,9
pamap2,8,108,1990,28015,28024,28024,9
pamap2,8,108,1991,28016,28025,28025,9
pamap2,8,108,1992,28017,28026,28026,9
pamap2,8,108,1993,28018,28027,28027,9
pamap2,8,108,1994,28019,28028,28028,9
pamap2,8,108,1995,28020,28029,28029,9
pamap2,8,108,1996,28021,28030,28030,9
pamap2,8,108,1997,28022,28031,28031,9
pamap2,8,108,1998,28023,28032,28032,9
pamap2,8,108,1999,28024,28033,28033,9
pamap2,8,108,2000,28025,28034,28034,9
pamap2,8,108,2001,28026,28035,28035,9
pamap2,8,108,2002,28027,28036,28036,9
pamap2,8,108,2003,28028,28037,28037,9
pamap2,8,108,2004,28029,28038,28038,9
pamap2,8,108,2005,28030,28039,28039,9
pamap2,8,108,2006,28031,28040,28040,9
pamap2,8,108,2007,28032,28041,28041,9
pamap2,8,108,2008,28033,28042,28042,7
pamap2,8,108,2009,28034,28043,28043,7
pamap2,8,108,2010,28035,28044,28044,7
pamap2,8,108,2011,28036,28045,28045,7
pamap2,8,108,2012,28037,28046,28046,7
pamap2,8,108,2013,28038,28047,28047,7
pamap2,8,108,2014,28039,28048,28048,7
pamap2,8,108,2015,28040,28049,28049,7
pamap2,8,108,2016,28041,28050,28050,7
pamap2,8,108,2017,28042,28051,28051,7
pamap2,8,108,2018,28043,28052,28052,7
pamap2,8,108,2019,28044,28053,28053,7
pamap2,8,108,2020,28045,28054,28054,7
pamap2,8,108,2021,28046,28055,28055,7
pamap2,8,108,2022,28047,28056,28056,7
pamap2,8,108,2023,28048,28057,28057,7
pamap2,8,108,2024,28049,28058,28058,7
pamap2,8,108,2025,28050,28059,28059,7
pamap2,8,108,2026,28051,28060,28060,7
pamap2,8,108,2027,28052,28061,28061,7
pamap2,8,108,2028,28053,28062,28062,7
pamap2,8,108,2029,28054,28063,28063,7
pamap2,8,108,2030,28055,28064,28064,7
pamap2,8,108,2031,28056,28065,28065,7
pamap2,8,108,2032,28057,28066,28066,7
pamap2,8,108,2033,28058,28067,28067,7
pamap2,8,108,2034,28059,28068,28068,7
pamap2,8,108,2035,28060,28069,28069,7
pamap2,8,108,2036,28061,28070,28070,7
pamap2,8,108,2037,28062,28071,28071,7
pamap2,8,108,2038,28063,28072,28072,7
pamap2,8,108,2039,28064,28073,28073,7
pamap2,8,108,2040,28065,28074,28074,7
pamap2,8,108,2041,28066,28075,28075,7
pamap2,8,108,2042,28067,28076,28076,7
pamap2,8,108,2043,28068,28077,28077,7
pamap2,8,108,2044,28069,28078,28078,7
pamap2,8,108,2045,28070,28079,28079,7
pamap2,8,108,2046,28071,28080,28080,7
pamap2,8,108,2047,28072,28081,28081,7
pamap2,8,108,2048,28073,28082,28082,7
pamap2,8,108,2049,28074,28083,28083,7
pamap2,8,108,2050,28075,28084,28084,7
pamap2,8,108,2051,28076,28085,28085,7
pamap2,8,108,2052,28077,28086,28086,7
pamap2,8,108,2053,28078,28087,28087,7
pamap2,8,108,2054,28079,28088,28088,7
pamap2,8,108,2055,28080,28089,28089,7
pamap2,8,108,2056,28081,28090,28090,7
pamap2,8,108,2057,28082,28091,28091,7
pamap2,8,108,2058,28083,28092,28092,7
pamap2,8,108,2059,28084,28093,28093,7
pamap2,8,108,2060,28085,28094,28094,7
pamap2,8,108,2061,28086,28095,28095,7
pamap2,8,108,2062,28087,28096,28096,7
pamap2,8,108,2063,28088,28097,28097,7
pamap2,8,108,2064,28089,28098,28098,7
pamap2,8,108,2065,28090,28099,28099,7
pamap2,8,108,2066,28091,28100,28100,7
pamap2,8,108,2067,28092,28101,28101,7
pamap2,8,108,2068,28093,28102,28102,7
pamap2,8,108,2069,28094,28103,28103,7
pamap2,8,108,2070,28095,28104,28104,7
pamap2,8,108,2071,28096,28105,28105,7
pamap2,8,108,2072,28097,28106,28106,7
pamap2,8,108,2073,28098,28107,28107,7
pamap2,8,108,2074,28099,28108,28108,7
